Text,Polarity
"ভ্যাকসিন তো শতভাগ নিশ্চয়তা দেয় না, তো এটা নিয়ে কি লাভ?",0
আমরা ভাগ্যবান যে এখন সম্ভাব্য ভ্যাকসিনগুলির একটি শক্তিশালী টুলকিট উপলব্ধ।,1
"সরকারগুলি ভ্যাকসিন বিকাশকারীদের অগ্রিম অর্থ দিয়েছিল, তাই সংস্থাগুলির কাছে তাদের প্রয়োজনীয় সংস্থান ছিল।",1
নিজ বুদ্ধিতে আমি টিকা গ্রহণ করেছি। ,1
আলহামদুলিল্লাহ আজকে করনা ভ্যাকসিন প্রথম ডোজ শেষ,1
যেভাবে কোভিড বাড়ছে তাতে টিকাকরণ ছাড়া আপাতত আর কোনও রাস্তা নেই।,1
"COVID-19 ভ্যাকসিনগুলি পার্শ্ব প্রতিক্রিয়া সৃষ্টি করতে পারে, যার বেশিরভাগই হালকা বা মাঝারি এবং কয়েক দিনের মধ্যে নিজেই চলে যায়।",1
টিকা মানুষ মরার মেসিন এটা পরিস্কার... কেননা টিকা নিতে ধনীরা আগ্রহী না…,0
আমরা সবাই ভ্যাকসিন নিয়েছি। আমি মনে করি সবাই ভ্যাকসিন নিক। অবশ্যই এটি প্রয়োজন ,1
ভ্যাকসিন গ্রহণে আমার মধ্যে এখনো অনেক বিভ্রান্তি রয়েছে। ,0
টিকা নিয়ে আমি এখন ভালো আছি।,1
"কাম সারছে,গরীব দ্যাশে টিকা দিলে আমরা তো পাইতাম না।😪😪",0
বুস্টার ডোজ অনেক বিষাক্ত এটা কেউ নিবেন না।,0
ভ্যাকসিন নিয়ে নিজেকে সুরক্ষিত রাখা যাবে না।,0
এখন থেকে শুধু লাইন লিস্টিং করে তার একটা মোবাইল নম্বর দিয়ে টিকা নেবেন।,1
"ভ্যাক্সিন দিন,নিজের সুরক্ষা নিশ্চিত করুন।",1
বাংলাদেশ বিশাল সংখ্যক মানুষ এত স্বল্প সময়েই ভ্যাকসিন নিয়েছে।,1
টিকা নেয়ার সময় তো অনেক কষ্ট হয়রে ভাই আর নিব না টিকা।,0
"সবাই টিকা দিতেছে, তাই আমিও টিকা দিছি। ",1
অনলাইনে আবেদন বুঝি না বাবা আমি বৃদ্ধ মানুষ কিভাবে টিকা দিব?,0
কোয়ারান্টিনের সময় শেষ হলে তাঁদের ভ্যাকসিন দেয়া উচিত।,1
আমি স্বেচ্ছায় সজ্ঞানে এই টিকার উপকারিতা ও পার্শ্ব প্রতিক্রিয়া সম্পর্কে অবগত হয়ে টিকা দেয়ার ব্যাপারে সম্মত আছি।,1
টিকা খুঁজছে বাংলাদেশ,0
আমি টিকার উপকারগুলো বিশ্বাস করিনা।,0
বিভিন্ন দেশ ভ্যাকসিন দানে বাধ্যবাধকতা তৈরি করার দিকে এগোচ্ছে।,0
